pwsid,year,month,produced_or_delivery,produced_or_delivery_type,population,acre_feet
CA0110003,2014,Oct,water delivered,landscape irrigation,56726,NA
CA0110003,2014,Oct,water delivered,single-family residential,56726,496.55545130999997
CA0110005,2014,Annual,water delivered,agriculture,"1,379,000",128.8932897
CA0110005,2014,Annual,water delivered,commercial/institutional,"1,379,000",22946.074454449998
CA0110005,2014,Annual,water delivered,industrial,"1,379,000",17345.3541282
CA0110005,2014,Annual,water delivered,total retail,"1,379,000",164981.56948329
CA0110005,2014,Apr,water delivered,other pws,"1,379,000",NA
CA0110005,2014,Aug,water delivered,other pws,"1,379,000",NA
CA0110005,2014,Aug,water delivered,single-family residential,"1,379,000",8491.61268095
CA0110005,2014,Dec,water delivered,commercial/institutional,"1,379,000",1519.09948575
CA0110005,2014,Dec,water delivered,multi-family residential,"1,379,000",2341.56142955
CA0110005,2014,Feb,water delivered,agriculture,"1,379,000",5.830886915
CA0110005,2014,Feb,water delivered,industrial,"1,379,000",1169.24627085
CA0110005,2014,Jan,water delivered,multi-family residential,"1,379,000",2547.1769154999997
CA0110005,2014,Jul,water delivered,multi-family residential,"1,379,000",2850.99681265
CA0110005,2014,Jun,water delivered,industrial,"1,379,000",1528.3061493
CA0110005,2014,Mar,water delivered,commercial/institutional,"1,379,000",1758.4727380499999
CA0110005,2014,Mar,water delivered,industrial,"1,379,000",1304.27733625
CA0110005,2014,Nov,water delivered,commercial/institutional,"1,379,000",1672.54387825
CA0110005,2014,Nov,water delivered,single-family residential,"1,379,000",5431.9314945
CA0110005,2014,Oct,water delivered,landscape irrigation,"1,379,000",939.0796821
CA0110005,2014,Oct,water delivered,other,"1,379,000",40.50931962
CA0110005,2014,Oct,water delivered,total retail,"1,379,000",13887.33129882
CA0110005,2014,Sep,water delivered,agriculture,"1,379,000",14.730661679999999
CA0110005,2014,Sep,water delivered,multi-family residential,"1,379,000",2626.9679996
CA0110006,2014,Annual,water delivered,other,151037,0.02965772699792236
CA0110006,2014,Apr,water delivered,agriculture,151037,NA
CA0110006,2014,Apr,water delivered,multi-family residential,151037,0.30757616211090344
CA0110006,2014,Aug,water delivered,commercial/institutional,151037,0.0830410218167199
CA0110006,2014,Aug,water delivered,landscape irrigation,151037,0.13212787439658003
CA0110006,2014,Aug,water delivered,multi-family residential,151037,0.08840543684076464
CA0110006,2014,Aug,water delivered,total retail,151037,0.5741673341496574
CA0110006,2014,Dec,water delivered,multi-family residential,151037,0.4151406624500155
CA0110006,2014,Feb,water delivered,other pws,151037,NA
CA0110006,2014,Jan,water delivered,agriculture,151037,NA
CA0110006,2014,Jul,water delivered,other pws,151037,NA
CA0110006,2014,Jun,water delivered,multi-family residential,151037,0.37324728173306204
CA0110006,2014,Mar,water delivered,commercial/institutional,151037,0.22239919472396893
CA0110006,2014,Mar,water delivered,landscape irrigation,151037,0.09687556582609844
CA0110006,2014,Mar,water delivered,multi-family residential,151037,0.3937413112127936
CA0110006,2014,May,water delivered,agriculture,151037,NA
CA0110006,2014,Nov,water delivered,agriculture,151037,NA
CA0110006,2014,Oct,water delivered,landscape irrigation,151037,0.1978787850888903
CA0110006,2014,Oct,water delivered,multi-family residential,151037,0.25275049025474833
CA0110006,2014,Sep,water delivered,industrial,151037,0.1461649649686513
CA0110006,2014,Sep,water delivered,other pws,151037,NA
CA0110008,2014,Apr,water delivered,landscape irrigation,73067,48.91656252
CA0110008,2014,Apr,water delivered,other,73067,NA
CA0110008,2014,Apr,water delivered,other pws,73067,NA
CA0110008,2014,Aug,water delivered,multi-family residential,73067,109.36208022
CA0110008,2014,Dec,water delivered,other,73067,NA
CA0110008,2014,Feb,water delivered,commercial/institutional,73067,93.24633642
CA0110008,2014,Feb,water delivered,other,73067,NA
CA0110008,2014,Jul,water delivered,other pws,73067,NA
CA0110008,2014,Jul,water delivered,single-family residential,73067,389.73469991999997
CA0110008,2014,Mar,water delivered,other pws,73067,NA
CA0110008,2014,Mar,water delivered,total retail,73067,904.77504711
CA0110008,2014,May,water delivered,other,73067,NA
CA0110008,2014,May,water delivered,single-family residential,73067,458.02918173
CA0110008,2014,May,water delivered,total retail,73067,972.8215944
CA0110008,2014,Nov,water delivered,landscape irrigation,73067,357.48255111
CA0110008,2014,Oct,water delivered,landscape irrigation,73067,298.91490783
CA0110008,2014,Oct,water delivered,total retail,73067,1505.63976495
CA0110008,2014,Sep,water delivered,industrial,73067,NA
CA0110008,2014,Sep,water delivered,landscape irrigation,73067,488.03155434
CA0110008,2014,Sep,water delivered,other,73067,NA
CA0110009,2014,Annual,water delivered,commercial/institutional,79547,2072.49153975
CA0110009,2014,Annual,water delivered,other,79547,0
CA0110009,2014,Annual,water delivered,other pws,79547,0
CA0110009,2014,Apr,water delivered,other pws,79547,NA
CA0110009,2014,Aug,water delivered,other,79547,NA
CA0110009,2014,Aug,water delivered,total retail,79547,1909.23584109
CA0110009,2014,Dec,water delivered,agriculture,79547,0.20202072
CA0110009,2014,Dec,water delivered,total retail,79547,1460.01751758
CA0110009,2014,Jan,water delivered,industrial,79547,NA
CA0110009,2014,Jan,water delivered,multi-family residential,79547,67.08465318
CA0110009,2014,Jul,water delivered,agriculture,79547,0.0229569
CA0110009,2014,Jul,water delivered,commercial/institutional,79547,192.88846518
CA0110009,2014,Jul,water delivered,industrial,79547,NA
CA0110009,2014,Jul,water delivered,single-family residential,79547,545.02664997
CA0110009,2014,Jun,water delivered,industrial,79547,NA
CA0110009,2014,Jun,water delivered,single-family residential,79547,502.11790818
CA0110009,2014,Mar,water delivered,commercial/institutional,79547,152.56007895
CA0110009,2014,Mar,water delivered,total retail,79547,525.57985998
CA0110009,2014,May,water delivered,agriculture,79547,0.01377414
CA0110009,2014,May,water delivered,industrial,79547,NA
CA0110009,2014,May,water delivered,multi-family residential,79547,72.03416082
CA0110009,2014,Nov,water delivered,commercial/institutional,79547,173.8066899
CA0110009,2014,Nov,water delivered,industrial,79547,NA
CA0110009,2014,Oct,water delivered,agriculture,79547,0.32828366999999997
CA0110009,2014,Oct,water delivered,commercial/institutional,79547,197.82649437
CA0110009,2014,Sep,water delivered,commercial/institutional,79547,202.18830537
CA0110009,2014,Sep,water delivered,multi-family residential,79547,75.56034066
CA0110009,2014,Sep,water delivered,other,79547,NA
CA0110010,2014,Annual,water delivered,agriculture,40,4280.484024907089
CA0110010,2014,Annual,water delivered,other,40,0
CA0110001,2014,Annual,water delivered,industrial,"340,000",3255.31826397
CA0110001,2014,Annual,water delivered,other pws,"340,000",0
CA0110001,2014,Annual,water delivered,total retail,"340,000",38967.1798014
CA0110001,2014,Apr,water delivered,agriculture,"340,000",0.00918276
CA0110001,2014,Apr,water delivered,single-family residential,"340,000",1454.50786158
CA0110001,2014,Apr,water delivered,total retail,"340,000",3068.33890485
CA0110001,2014,Aug,water delivered,agriculture,"340,000",NA
CA0110001,2014,Aug,water delivered,commercial/institutional,"340,000",681.11515317
CA0110001,2014,Dec,water delivered,other pws,"340,000",NA
CA0110001,2014,Dec,water delivered,single-family residential,"340,000",1227.25062141
CA0110001,2014,Feb,water delivered,commercial/institutional,"340,000",481.32354816
CA0110001,2014,Feb,water delivered,other,"340,000",102.57831627
CA0110001,2014,Feb,water delivered,total retail,"340,000",2230.77247818
CA0110001,2014,Jan,water delivered,agriculture,"340,000",0.05509656
CA0110001,2014,Jan,water delivered,landscape irrigation,"340,000",96.26287308
CA0110001,2014,Jan,water delivered,total retail,"340,000",4135.00141938
CA0110001,2014,Jul,water delivered,commercial/institutional,"340,000",491.24781602999997
CA0110001,2014,Jul,water delivered,other,"340,000",322.2919191
CA0110001,2014,Jul,water delivered,total retail,"340,000",3858.42357525
CA0110001,2014,Jun,water delivered,multi-family residential,"340,000",913.54917429
CA0110001,2014,Jun,water delivered,other,"340,000",213.94912524
CA0110001,2014,Mar,water delivered,agriculture,"340,000",NA
CA0110001,2014,Mar,water delivered,commercial/institutional,"340,000",309.89289741
CA0110001,2014,Nov,water delivered,multi-family residential,"340,000",409.24347353999997
CA0110001,2014,Nov,water delivered,other pws,"340,000",NA
CA0110001,2014,Oct,water delivered,industrial,"340,000",170.6156808
CA0110001,2014,Oct,water delivered,landscape irrigation,"340,000",150.65695194
CA0110001,2014,Oct,water delivered,other pws,"340,000",NA
CA0110001,2014,Sep,water delivered,commercial/institutional,"340,000",466.39697178
CA0110001,2014,Sep,water delivered,landscape irrigation,"340,000",159.00637647
CA0110003,2014,Annual,water delivered,landscape irrigation,56726,0.3902673
CA0110003,2014,Apr,water delivered,industrial,56726,NA
CA0110003,2014,Apr,water delivered,multi-family residential,56726,32.34856779
CA0110003,2014,Apr,water delivered,single-family residential,56726,360.75161367
CA0110003,2014,Apr,water delivered,total retail,56726,510.02196885
CA0110003,2014,Aug,water delivered,multi-family residential,56726,45.56715081
CA0110003,2014,Aug,water delivered,other,56726,1.14554931
CA0110003,2014,Aug,water delivered,other pws,56726,NA
CA0110003,2014,Dec,water delivered,agriculture,56726,NA
CA0110003,2014,Dec,water delivered,landscape irrigation,56726,NA
CA0110003,2014,Dec,water delivered,multi-family residential,56726,31.43029179
CA0110003,2014,Dec,water delivered,total retail,56726,461.86068833999997
CA0110003,2014,Jan,water delivered,agriculture,56726,NA
CA0110003,2014,Jan,water delivered,commercial/institutional,56726,103.88456388
CA0110003,2014,Jan,water delivered,industrial,56726,NA
CA0110003,2014,Jan,water delivered,single-family residential,56726,429.43865847
CA0110003,2014,Jan,water delivered,total retail,56726,567.51293352
CA0110003,2014,Jul,water delivered,multi-family residential,56726,44.33666097
CA0110003,2014,Mar,water delivered,industrial,56726,NA
CA0110003,2014,May,water delivered,other,56726,2.11433049
CA0110003,2014,May,water delivered,total retail,56726,691.0715607
CA0110003,2014,Oct,water delivered,commercial/institutional,56726,181.1758548
CA0110003,2014,Sep,water delivered,agriculture,56726,NA
CA0110003,2014,Sep,water delivered,single-family residential,56726,627.22153473
CA0110005,2014,Annual,water delivered,multi-family residential,"1,379,000",30885.2873224
CA0110005,2014,Annual,water delivered,other,"1,379,000",344.94299434
CA0110005,2014,Annual,water delivered,single-family residential,"1,379,000",81552.6257259
CA0110005,2014,Apr,water delivered,agriculture,"1,379,000",11.04799626
CA0110005,2014,Apr,water delivered,commercial/institutional,"1,379,000",1841.33271
CA0110005,2014,Apr,water delivered,other,"1,379,000",19.64088224
CA0110005,2014,Apr,water delivered,total retail,"1,379,000",12826.109880289998
CA0110005,2014,Aug,water delivered,industrial,"1,379,000",1552.8572520999999
CA0110005,2014,Aug,water delivered,landscape irrigation,"1,379,000",1706.3016446
CA0110005,2014,Dec,water delivered,agriculture,"1,379,000",5.52399813
CA0110005,2014,Dec,water delivered,landscape irrigation,"1,379,000",236.30436444999998
CA0110005,2014,Jan,water delivered,agriculture,"1,379,000",7.672219624999999
CA0110005,2014,Jan,water delivered,landscape irrigation,"1,379,000",484.8842803
CA0110005,2014,Jan,water delivered,other pws,"1,379,000",NA
CA0110005,2014,Jul,water delivered,commercial/institutional,"1,379,000",2274.0458968499997
CA0110005,2014,Jul,water delivered,landscape irrigation,"1,379,000",1921.1237941
CA0110005,2014,Jul,water delivered,other,"1,379,000",40.50931962
CA0110005,2014,Jul,water delivered,other pws,"1,379,000",NA
CA0110005,2014,Jul,water delivered,total retail,"1,379,000",17554.65227957
CA0110005,2014,Jun,water delivered,agriculture,"1,379,000",10.127329905
CA0110005,2014,Jun,water delivered,commercial/institutional,"1,379,000",2172.7725978
CA0110005,2014,Jun,water delivered,other,"1,379,000",30.07510093
CA0110005,2014,Mar,water delivered,total retail,"1,379,000",11536.256316935
CA0110005,2014,May,water delivered,landscape irrigation,"1,379,000",1442.3772895
CA0110005,2014,May,water delivered,other,"1,379,000",30.381989715
CA0110005,2014,May,water delivered,other pws,"1,379,000",NA
CA0110005,2014,May,water delivered,total retail,"1,379,000",15801.396650864997
CA0110005,2014,Nov,water delivered,industrial,"1,379,000",1420.89507455
CA0110005,2014,Nov,water delivered,multi-family residential,"1,379,000",2356.9058688
CA0110005,2014,Nov,water delivered,total retail,"1,379,000",11391.09792163
CA0110005,2014,Sep,water delivered,landscape irrigation,"1,379,000",1380.9995325
CA0110005,2014,Sep,water delivered,other,"1,379,000",37.747320555
CA0110005,2014,Sep,water delivered,other pws,"1,379,000",NA
CA0110006,2014,Annual,water delivered,multi-family residential,151037,3.619424215362236
CA0110006,2014,Annual,water delivered,single-family residential,151037,6.418430509650116
CA0110006,2014,Annual,water delivered,total retail,151037,17.31722474382463
CA0110006,2014,Apr,water delivered,single-family residential,151037,0.4836044695274834
CA0110006,2014,Aug,water delivered,agriculture,151037,NA
CA0110006,2014,Dec,water delivered,total retail,151037,1.8075378010194845
CA0110006,2014,Feb,water delivered,landscape irrigation,151037,0.11412885030274574
CA0110006,2014,Feb,water delivered,multi-family residential,151037,0.28611236424009745
CA0110006,2014,Jan,water delivered,commercial/institutional,151037,0.1969458433455782
CA0110006,2014,Jan,water delivered,multi-family residential,151037,0.3530632098719967
CA0110006,2014,Jan,water delivered,total retail,151037,1.6569198805589058
CA0110006,2014,Jun,water delivered,other,151037,0.006364872288254448
CA0110006,2014,Mar,water delivered,agriculture,151037,NA
CA0110006,2014,May,water delivered,landscape irrigation,151037,0.16685233434913505
