pwsid,org_id,year,source_type,source_status,number_of_sources
CA1010024,421,2022,purchased grounwater,new,NA
CA1010024,421,2022,purchased surface water,approved,0
CA1010024,421,2022,purchased surface water,new,NA
CA1010024,421,2022,standby sources,approved,0
CA1010024,421,2022,standby sources,new,NA
CA1010024,421,2022,surface water,approved,0
CA1010024,421,2022,surface water,new,NA
CA1010025,NA,2022,emergency interties,approved,0
CA1010025,NA,2022,emergency interties,new,NA
CA1010025,NA,2022,groundwater,approved,4
CA1010025,NA,2022,groundwater,new,NA
CA1010025,NA,2022,purchased grounwater,approved,0
CA1010025,NA,2022,purchased grounwater,new,NA
CA1010025,NA,2022,purchased surface water,approved,0
CA1010025,NA,2022,purchased surface water,new,NA
CA1010025,NA,2022,standby sources,approved,2
CA1010025,NA,2022,standby sources,new,NA
CA1010025,NA,2022,surface water,approved,0
CA1010025,NA,2022,surface water,new,NA
CA1010026,NA,2022,emergency interties,approved,0
CA1010026,NA,2022,emergency interties,new,NA
CA1010026,NA,2022,groundwater,approved,5
CA1010026,NA,2022,groundwater,new,NA
CA1010026,NA,2022,purchased grounwater,approved,0
CA1010026,NA,2022,purchased grounwater,new,NA
CA1010026,NA,2022,purchased surface water,approved,0
CA1010026,NA,2022,purchased surface water,new,NA
CA1010026,NA,2022,standby sources,approved,0
CA1010026,NA,2022,standby sources,new,NA
CA1010026,NA,2022,surface water,approved,0
CA1010026,NA,2022,surface water,new,NA
CA1010027,2042,2022,emergency interties,approved,0
CA1010027,2042,2022,emergency interties,new,NA
CA1010027,2042,2022,groundwater,approved,7
CA1010027,2042,2022,groundwater,new,0
CA1010027,2042,2022,purchased grounwater,approved,0
CA1010027,2042,2022,purchased grounwater,new,NA
CA1010027,2042,2022,purchased surface water,approved,0
CA1010027,2042,2022,purchased surface water,new,NA
CA1010027,2042,2022,standby sources,approved,0
CA1010027,2042,2022,standby sources,new,NA
CA1010027,2042,2022,surface water,approved,0
CA1010027,2042,2022,surface water,new,NA
CA1010029,2205,2022,emergency interties,approved,0
CA1010029,2205,2022,emergency interties,new,NA
CA1010029,2205,2022,groundwater,approved,10
CA1010029,2205,2022,groundwater,new,NA
CA1010029,2205,2022,purchased grounwater,approved,0
CA1010029,2205,2022,purchased grounwater,new,NA
CA1010029,2205,2022,purchased surface water,approved,0
CA1010029,2205,2022,purchased surface water,new,NA
CA1010029,2205,2022,standby sources,approved,0
CA1010029,2205,2022,standby sources,new,NA
CA1010029,2205,2022,surface water,approved,0
CA1010029,2205,2022,surface water,new,NA
CA1010034,NA,2022,emergency interties,approved,0
CA1010034,NA,2022,emergency interties,new,0
CA1010034,NA,2022,groundwater,approved,3
CA1010034,NA,2022,groundwater,new,0
CA1010034,NA,2022,purchased grounwater,approved,0
CA1010034,NA,2022,purchased grounwater,new,0
CA1010034,NA,2022,purchased surface water,approved,0
CA1010034,NA,2022,purchased surface water,new,0
CA1010034,NA,2022,standby sources,approved,0
CA1010034,NA,2022,standby sources,new,0
CA1010034,NA,2022,surface water,approved,0
CA1010034,NA,2022,surface water,new,0
CA1010042,NA,2022,emergency interties,approved,0
CA1010042,NA,2022,emergency interties,new,NA
CA1010042,NA,2022,groundwater,approved,3
CA1010042,NA,2022,groundwater,new,NA
CA1010042,NA,2022,purchased grounwater,approved,0
CA1010042,NA,2022,purchased grounwater,new,NA
CA1010042,NA,2022,purchased surface water,approved,0
CA1010042,NA,2022,purchased surface water,new,NA
CA1010042,NA,2022,standby sources,approved,0
CA1010042,NA,2022,standby sources,new,NA
CA1010042,NA,2022,surface water,approved,0
CA1010042,NA,2022,surface water,new,NA
CA1010044,NA,2022,emergency interties,approved,0
CA1010044,NA,2022,emergency interties,new,0
CA1010044,NA,2022,groundwater,approved,0
CA1010044,NA,2022,groundwater,new,0
CA1010044,NA,2022,purchased grounwater,approved,0
CA1010044,NA,2022,purchased grounwater,new,0
CA1010044,NA,2022,purchased surface water,approved,0
CA1010044,NA,2022,purchased surface water,new,0
CA1010044,NA,2022,standby sources,approved,0
CA1010044,NA,2022,standby sources,new,0
CA1010044,NA,2022,surface water,approved,1
CA1010044,NA,2022,surface water,new,0
CA1010339,NA,2022,emergency interties,approved,1
CA1010339,NA,2022,emergency interties,new,0
CA1010339,NA,2022,groundwater,approved,3
CA1010339,NA,2022,groundwater,new,0
CA1010339,NA,2022,purchased grounwater,approved,0
CA1010339,NA,2022,purchased grounwater,new,0
CA1010339,NA,2022,purchased surface water,approved,0
CA1010339,NA,2022,purchased surface water,new,0
CA1010339,NA,2022,standby sources,approved,0
CA1010339,NA,2022,standby sources,new,0
CA1010339,NA,2022,surface water,approved,0
CA1010339,NA,2022,surface water,new,0
CA1110001,NA,2022,emergency interties,approved,0
CA1110001,NA,2022,emergency interties,new,NA
CA1110001,NA,2022,groundwater,approved,6
CA1110001,NA,2022,groundwater,new,NA
CA1110001,NA,2022,purchased grounwater,approved,0
CA1110001,NA,2022,purchased grounwater,new,NA
CA1110001,NA,2022,purchased surface water,approved,0
CA1110001,NA,2022,purchased surface water,new,NA
CA1110001,NA,2022,standby sources,approved,0
CA1110001,NA,2022,standby sources,new,NA
CA1110001,NA,2022,surface water,approved,0
CA1110001,NA,2022,surface water,new,NA
CA1110003,NA,2022,emergency interties,approved,0
CA1110003,NA,2022,emergency interties,new,NA
CA1110003,NA,2022,groundwater,approved,7
CA1110003,NA,2022,groundwater,new,NA
CA1110003,NA,2022,purchased grounwater,approved,0
CA1110003,NA,2022,purchased grounwater,new,NA
CA1110003,NA,2022,purchased surface water,approved,0
CA1110003,NA,2022,purchased surface water,new,NA
CA1110003,NA,2022,standby sources,approved,0
CA1110003,NA,2022,standby sources,new,NA
CA1110003,NA,2022,surface water,approved,0
CA1110003,NA,2022,surface water,new,NA
CA1210001,94,2022,emergency interties,approved,0
CA1210001,94,2022,emergency interties,new,0
CA1210001,94,2022,groundwater,approved,0
CA1210001,94,2022,groundwater,new,0
CA1210001,94,2022,purchased grounwater,approved,1
CA1210001,94,2022,purchased grounwater,new,0
CA1210001,94,2022,purchased surface water,approved,0
CA1210001,94,2022,purchased surface water,new,0
CA1210001,94,2022,standby sources,approved,1
CA1210001,94,2022,standby sources,new,0
CA1210001,94,2022,surface water,approved,0
CA1210001,94,2022,surface water,new,0
CA1210004,859,2022,emergency interties,approved,2
CA1210004,859,2022,emergency interties,new,NA
CA1210004,859,2022,groundwater,approved,0
CA1210004,859,2022,groundwater,new,NA
CA1210004,859,2022,purchased grounwater,approved,1
CA1210004,859,2022,purchased grounwater,new,NA
CA1210004,859,2022,purchased surface water,approved,0
CA1210004,859,2022,purchased surface water,new,NA
CA1210004,859,2022,standby sources,approved,0
CA1210004,859,2022,standby sources,new,NA
CA1210004,859,2022,surface water,approved,0
CA1210004,859,2022,surface water,new,NA
CA1210006,920,2022,emergency interties,approved,0
CA1210006,920,2022,emergency interties,new,0
CA1210006,920,2022,groundwater,approved,5
CA1210006,920,2022,groundwater,new,0
CA1210006,920,2022,purchased grounwater,approved,0
CA1210006,920,2022,purchased grounwater,new,0
CA1210006,920,2022,purchased surface water,approved,0
CA1210006,920,2022,purchased surface water,new,0
CA1210006,920,2022,standby sources,approved,0
CA1210006,920,2022,standby sources,new,0
CA1210006,920,2022,surface water,approved,0
CA1210006,920,2022,surface water,new,0
CA1210009,1210,2022,emergency interties,approved,7
CA1210009,1210,2022,emergency interties,new,NA
CA1210009,1210,2022,groundwater,approved,2
CA1210009,1210,2022,groundwater,new,NA
CA1210009,1210,2022,purchased grounwater,approved,2
CA1210009,1210,2022,purchased grounwater,new,NA
CA1210009,1210,2022,purchased surface water,approved,0
CA1210009,1210,2022,purchased surface water,new,NA
CA1210009,1210,2022,standby sources,approved,0
CA1210009,1210,2022,standby sources,new,NA
CA1210009,1210,2022,surface water,approved,0
CA1210009,1210,2022,surface water,new,NA
CA1210012,NA,2022,emergency interties,approved,0
CA1210012,NA,2022,emergency interties,new,0
CA1210012,NA,2022,groundwater,approved,2
CA1210012,NA,2022,groundwater,new,0
CA1210012,NA,2022,purchased grounwater,approved,0
CA1210012,NA,2022,purchased grounwater,new,0
CA1210012,NA,2022,purchased surface water,approved,0
CA1210012,NA,2022,purchased surface water,new,0
CA1210012,NA,2022,standby sources,approved,0
CA1210012,NA,2022,standby sources,new,0
CA1210012,NA,2022,surface water,approved,1
CA1210012,NA,2022,surface water,new,0
CA1210016,1570,2022,emergency interties,approved,0
CA1210016,1570,2022,emergency interties,new,0
CA1210016,1570,2022,groundwater,approved,0
CA1210016,1570,2022,groundwater,new,0
CA1210016,1570,2022,purchased grounwater,approved,1
CA1210016,1570,2022,purchased grounwater,new,0
CA1210016,1570,2022,purchased surface water,approved,0
CA1210016,1570,2022,purchased surface water,new,0
CA1210016,1570,2022,standby sources,approved,0
CA1210016,1570,2022,standby sources,new,0
CA1210016,1570,2022,surface water,approved,0
CA1210016,1570,2022,surface water,new,0
CA1310001,262,2022,emergency interties,approved,0
CA1310001,262,2022,emergency interties,new,0
CA1310001,262,2022,groundwater,approved,0
CA1310001,262,2022,groundwater,new,0
CA1310001,262,2022,purchased grounwater,approved,0
CA1310001,262,2022,purchased grounwater,new,0
CA1310001,262,2022,purchased surface water,approved,1
CA1310001,262,2022,purchased surface water,new,0
CA1310001,262,2022,standby sources,approved,0
CA1310001,262,2022,standby sources,new,0
CA1310001,262,2022,surface water,approved,0
CA1310001,262,2022,surface water,new,0
CA1310002,353,2022,emergency interties,approved,0
CA1310002,353,2022,emergency interties,new,0
CA1310002,353,2022,groundwater,approved,0
CA1310002,353,2022,groundwater,new,0
CA1310002,353,2022,purchased grounwater,approved,0
CA1310002,353,2022,purchased grounwater,new,0
CA1310002,353,2022,purchased surface water,approved,1
CA1310002,353,2022,purchased surface water,new,0
CA1310002,353,2022,standby sources,approved,0
CA1310002,353,2022,standby sources,new,0
CA1310002,353,2022,surface water,approved,0
CA1310002,353,2022,surface water,new,0
CA1310003,NA,2022,emergency interties,approved,0
CA1310003,NA,2022,emergency interties,new,0
CA1310003,NA,2022,groundwater,approved,0
CA1310003,NA,2022,groundwater,new,0
CA1310003,NA,2022,purchased grounwater,approved,0
CA1310003,NA,2022,purchased grounwater,new,0
CA1310003,NA,2022,purchased surface water,approved,1
CA1310003,NA,2022,purchased surface water,new,0
CA1310003,NA,2022,standby sources,approved,0
CA1310003,NA,2022,standby sources,new,0
CA1310003,NA,2022,surface water,approved,0
CA1310003,NA,2022,surface water,new,0
CA1310004,814,2022,emergency interties,approved,0
CA1310004,814,2022,emergency interties,new,0
CA1310004,814,2022,groundwater,approved,0
CA1310004,814,2022,groundwater,new,0
CA1310004,814,2022,purchased grounwater,approved,0
CA1310004,814,2022,purchased grounwater,new,0
CA1310004,814,2022,purchased surface water,approved,2
CA1310004,814,2022,purchased surface water,new,0
CA1310004,814,2022,standby sources,approved,0
CA1310004,814,2022,standby sources,new,0
CA1310004,814,2022,surface water,approved,0
CA1310004,814,2022,surface water,new,0
CA1310005,NA,2022,emergency interties,approved,0
CA1310005,NA,2022,emergency interties,new,NA
CA1310005,NA,2022,groundwater,approved,0
CA1310005,NA,2022,groundwater,new,NA
CA1310005,NA,2022,purchased grounwater,approved,0
CA1310005,NA,2022,purchased grounwater,new,NA
CA1310005,NA,2022,purchased surface water,approved,1
CA1310005,NA,2022,purchased surface water,new,NA
CA1310005,NA,2022,standby sources,approved,0
CA1310005,NA,2022,standby sources,new,NA
CA1310005,NA,2022,surface water,approved,0
CA1310005,NA,2022,surface water,new,NA
CA1310006,1225,2022,emergency interties,approved,0
CA1310006,1225,2022,emergency interties,new,NA
CA1310006,1225,2022,groundwater,approved,0
CA1310006,1225,2022,groundwater,new,NA
CA1310006,1225,2022,purchased grounwater,approved,0
CA1310006,1225,2022,purchased grounwater,new,NA
CA1310006,1225,2022,purchased surface water,approved,1
CA1310006,1225,2022,purchased surface water,new,NA
CA1310006,1225,2022,standby sources,approved,0
CA1310006,1225,2022,standby sources,new,NA
CA1310006,1225,2022,surface water,approved,0
CA1310006,1225,2022,surface water,new,NA
CA1310007,NA,2022,emergency interties,approved,1
CA1310007,NA,2022,emergency interties,new,NA
CA1310007,NA,2022,groundwater,approved,0
CA1310007,NA,2022,groundwater,new,NA
CA1310007,NA,2022,purchased grounwater,approved,0
CA1310007,NA,2022,purchased grounwater,new,NA
CA1310007,NA,2022,purchased surface water,approved,1
CA1310007,NA,2022,purchased surface water,new,NA
CA1310007,NA,2022,standby sources,approved,1
CA1310007,NA,2022,standby sources,new,NA
CA1310007,NA,2022,surface water,approved,0
CA1310007,NA,2022,surface water,new,NA
CA1310800,NA,2022,emergency interties,approved,0
CA1310800,NA,2022,emergency interties,new,NA
CA1310800,NA,2022,groundwater,approved,0
CA1310800,NA,2022,groundwater,new,NA
CA1310800,NA,2022,purchased grounwater,approved,0
CA1310800,NA,2022,purchased grounwater,new,NA
CA1310800,NA,2022,purchased surface water,approved,1
CA1310800,NA,2022,purchased surface water,new,NA
CA1310800,NA,2022,standby sources,approved,0
CA1310800,NA,2022,standby sources,new,NA
CA1310800,NA,2022,surface water,approved,0
CA1310800,NA,2022,surface water,new,NA
CA1310801,NA,2022,emergency interties,approved,0
CA1310801,NA,2022,emergency interties,new,0
CA1310801,NA,2022,groundwater,approved,0
CA1310801,NA,2022,groundwater,new,0
CA1310801,NA,2022,purchased grounwater,approved,0
CA1310801,NA,2022,purchased grounwater,new,0
CA1310801,NA,2022,purchased surface water,approved,1
CA1310801,NA,2022,purchased surface water,new,0
CA1310801,NA,2022,standby sources,approved,0
CA1310801,NA,2022,standby sources,new,0
CA1310801,NA,2022,surface water,approved,0
CA1310801,NA,2022,surface water,new,0
CA1410001,NA,2022,emergency interties,approved,0
CA1410001,NA,2022,emergency interties,new,0
CA1410001,NA,2022,groundwater,approved,2
CA1410001,NA,2022,groundwater,new,0
CA1410001,NA,2022,purchased grounwater,approved,0
CA1410001,NA,2022,purchased grounwater,new,0
CA1410001,NA,2022,purchased surface water,approved,0
CA1410001,NA,2022,purchased surface water,new,0
CA1410001,NA,2022,standby sources,approved,1
CA1410001,NA,2022,standby sources,new,0
CA1410001,NA,2022,surface water,approved,0
CA1410001,NA,2022,surface water,new,0
CA1510001,102,2022,emergency interties,approved,0
CA1510001,102,2022,emergency interties,new,0
CA1510001,102,2022,groundwater,approved,7
CA1510001,102,2022,groundwater,new,0
CA1510001,102,2022,purchased grounwater,approved,0
CA1510001,102,2022,purchased grounwater,new,0
CA1510001,102,2022,purchased surface water,approved,0
CA1510001,102,2022,purchased surface water,new,0
CA1510001,102,2022,standby sources,approved,0
CA1510001,102,2022,standby sources,new,0
CA1510001,102,2022,surface water,approved,0
CA1510001,102,2022,surface water,new,0
CA1510003,386,2022,emergency interties,approved,0
CA1510003,386,2022,emergency interties,new,NA
CA1510003,386,2022,groundwater,approved,68
CA1510003,386,2022,groundwater,new,1
CA1510003,386,2022,purchased grounwater,approved,0
CA1510003,386,2022,purchased grounwater,new,NA
CA1510003,386,2022,purchased surface water,approved,1
CA1510003,386,2022,purchased surface water,new,NA
CA1510003,386,2022,standby sources,approved,0
CA1510003,386,2022,standby sources,new,NA
CA1510003,386,2022,surface water,approved,1
CA1510003,386,2022,surface water,new,NA
CA1510005,711,2022,emergency interties,approved,0
CA1510005,711,2022,emergency interties,new,NA
CA1510005,711,2022,groundwater,approved,15
CA1510005,711,2022,groundwater,new,1
CA1510005,711,2022,purchased grounwater,approved,0
CA1510005,711,2022,purchased grounwater,new,NA
CA1510005,711,2022,purchased surface water,approved,0
