pwsid,year,source_type,source_name
CA4800596,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800596,2022,SourcesGWNotListedGrid,NA
CA4800596,2022,SourcesSWGrid,NA
CA4800596,2022,SourcesSWNotListedGrid,NA
CA4800612,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800612,2022,SourcesGWNotListedGrid,NA
CA4800612,2022,SourcesSWGrid,NA
CA4800612,2022,SourcesSWNotListedGrid,NA
CA4800615,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Emergency""},{""Opt1"":""003"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800615,2022,SourcesGWNotListedGrid,NA
CA4800615,2022,SourcesSWGrid,NA
CA4800615,2022,SourcesSWNotListedGrid,NA
CA4800651,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""PICNIC AREA WELL                        "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""YOUTH AREA WELL                         "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800651,2022,SourcesGWNotListedGrid,NA
CA4800651,2022,SourcesSWGrid,NA
CA4800651,2022,SourcesSWNotListedGrid,NA
CA4800695,2022,SourcesGWGrid,NA
CA4800695,2022,SourcesGWNotListedGrid,NA
CA4800695,2022,SourcesSWGrid,"[{""Opt1"":""002"",""Opt2"":""PUTAH SOUTH CANAL - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4800695,2022,SourcesSWNotListedGrid,NA
CA4800727,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""DOMESTIC WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800727,2022,SourcesGWNotListedGrid,NA
CA4800727,2022,SourcesSWGrid,NA
CA4800727,2022,SourcesSWNotListedGrid,NA
CA4800732,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800732,2022,SourcesGWNotListedGrid,NA
CA4800732,2022,SourcesSWGrid,NA
CA4800732,2022,SourcesSWNotListedGrid,NA
CA4800753,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800753,2022,SourcesGWNotListedGrid,NA
CA4800753,2022,SourcesSWGrid,NA
CA4800753,2022,SourcesSWNotListedGrid,NA
CA4800755,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800755,2022,SourcesGWNotListedGrid,NA
CA4800755,2022,SourcesSWGrid,NA
CA4800755,2022,SourcesSWNotListedGrid,NA
CA4800767,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""STOCKING RANCH DEEPWELL 39 - SID        "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800767,2022,SourcesGWNotListedGrid,NA
CA4800767,2022,SourcesSWGrid,NA
CA4800767,2022,SourcesSWNotListedGrid,NA
CA4800773,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800773,2022,SourcesGWNotListedGrid,NA
CA4800773,2022,SourcesSWGrid,NA
CA4800773,2022,SourcesSWNotListedGrid,NA
CA4800784,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800784,2022,SourcesGWNotListedGrid,NA
CA4800784,2022,SourcesSWGrid,NA
CA4800784,2022,SourcesSWNotListedGrid,NA
CA4800786,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800786,2022,SourcesGWNotListedGrid,NA
CA4800786,2022,SourcesSWGrid,NA
CA4800786,2022,SourcesSWNotListedGrid,NA
CA4800797,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800797,2022,SourcesGWNotListedGrid,NA
CA4800797,2022,SourcesSWGrid,NA
CA4800797,2022,SourcesSWNotListedGrid,NA
CA4800801,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800801,2022,SourcesGWNotListedGrid,NA
CA4800801,2022,SourcesSWGrid,NA
CA4800801,2022,SourcesSWNotListedGrid,NA
CA4800804,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800804,2022,SourcesGWNotListedGrid,NA
CA4800804,2022,SourcesSWGrid,NA
CA4800804,2022,SourcesSWNotListedGrid,NA
CA4800809,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800809,2022,SourcesGWNotListedGrid,NA
CA4800809,2022,SourcesSWGrid,NA
CA4800809,2022,SourcesSWNotListedGrid,NA
CA4800812,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800812,2022,SourcesGWNotListedGrid,NA
CA4800812,2022,SourcesSWGrid,NA
CA4800812,2022,SourcesSWNotListedGrid,NA
CA4800818,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800818,2022,SourcesGWNotListedGrid,NA
CA4800818,2022,SourcesSWGrid,NA
CA4800818,2022,SourcesSWNotListedGrid,NA
CA4800820,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800820,2022,SourcesGWNotListedGrid,NA
CA4800820,2022,SourcesSWGrid,NA
CA4800820,2022,SourcesSWNotListedGrid,NA
CA4800826,2022,SourcesGWGrid,"[{""Opt1"":""005"",""Opt2"":""WELL 05                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800826,2022,SourcesGWNotListedGrid,NA
CA4800826,2022,SourcesSWGrid,NA
CA4800826,2022,SourcesSWNotListedGrid,NA
CA4810010,2022,SourcesGWGrid,NA
CA4810010,2022,SourcesGWNotListedGrid,NA
CA4810010,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""PUTAH SOUTH CANAL - TERMINAL RESVR - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""002"",""Opt2"":""PUTAH SOUTH CANAL MP 19.61 - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""003"",""Opt2"":""PUTAH SOUTH CANAL MP 12.84 - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""005"",""Opt2"":""GIBSON CANYON WTP - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4810010,2022,SourcesSWNotListedGrid,NA
CA4810011,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""SID DEEP WELL 46                        "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810011,2022,SourcesGWNotListedGrid,NA
CA4810011,2022,SourcesSWGrid,NA
CA4810011,2022,SourcesSWNotListedGrid,NA
CA4810012,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""SID DEEP WELL 47                        "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810012,2022,SourcesGWNotListedGrid,NA
CA4810012,2022,SourcesSWGrid,NA
CA4810012,2022,SourcesSWNotListedGrid,NA
CA4810013,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810013,2022,SourcesGWNotListedGrid,NA
CA4810013,2022,SourcesSWGrid,NA
CA4810013,2022,SourcesSWNotListedGrid,NA
CA4810015,2022,SourcesGWGrid,NA
CA4810015,2022,SourcesGWNotListedGrid,NA
CA4810015,2022,SourcesSWGrid,"[{""Opt1"":""002"",""Opt2"":""NORTH BAY AQUEDUCT - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""003"",""Opt2"":""BARKER SLOUGH - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""005"",""Opt2"":""TRAVIS WTP - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""006"",""Opt2"":""PSC-MP12.84-RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4810015,2022,SourcesSWNotListedGrid,NA
CA4810017,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810017,2022,SourcesGWNotListedGrid,NA
CA4810017,2022,SourcesSWGrid,NA
CA4810017,2022,SourcesSWNotListedGrid,NA
CA4810019,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810019,2022,SourcesGWNotListedGrid,NA
CA4810019,2022,SourcesSWGrid,NA
CA4810019,2022,SourcesSWNotListedGrid,NA
CA4810020,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WINTERS NORTH DOMESTIC WELL             "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810020,2022,SourcesGWNotListedGrid,NA
CA4810020,2022,SourcesSWGrid,NA
CA4810020,2022,SourcesSWNotListedGrid,NA
CA4810021,2022,SourcesGWGrid,NA
CA4810021,2022,SourcesGWNotListedGrid,NA
CA4810021,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""LAKES FREY AND MADIGAN"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""002"",""Opt2"":""LAKE CURRY - RAW - STANDBY"",""Opt3"":""A"",""Opt4"":""Intake Emergency""},{""Opt1"":""003"",""Opt2"":""PSC - TERMINAL RESERVOIR - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""004"",""Opt2"":""GREEN VALLEY WTP - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""006"",""Opt2"":""PSC MP 12.87 - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4810021,2022,SourcesSWNotListedGrid,NA
CA4810023,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810023,2022,SourcesGWNotListedGrid,NA
CA4810023,2022,SourcesSWGrid,NA
CA4810023,2022,SourcesSWNotListedGrid,NA
CA4810024,2022,SourcesGWGrid,NA
CA4810024,2022,SourcesGWNotListedGrid,NA
CA4810024,2022,SourcesSWGrid,"[{""Opt1"":""004"",""Opt2"":""CITY OF FAIRFIELD - TREATED"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA4810024,2022,SourcesSWNotListedGrid,NA
CA4810025,2022,SourcesGWGrid,NA
CA4810025,2022,SourcesGWNotListedGrid,NA
CA4810025,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""PUTAH SOUTH CANAL - TERMINAL RESVR - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""002"",""Opt2"":""PUTAH SOUTH CANAL MP 19.61 - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""003"",""Opt2"":""PUTAH SOUTH CANAL MP 12.84 - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4810025,2022,SourcesSWNotListedGrid,NA
CA4810026,2022,SourcesGWGrid,NA
CA4810026,2022,SourcesGWNotListedGrid,NA
CA4810026,2022,SourcesSWGrid,"[{""Opt1"":""004"",""Opt2"":""CITY OF FAIRFIELD - TREATED"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA4810026,2022,SourcesSWNotListedGrid,NA
CA4810030,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810030,2022,SourcesGWNotListedGrid,NA
CA4810030,2022,SourcesSWGrid,NA
CA4810030,2022,SourcesSWNotListedGrid,NA
CA4810033,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810033,2022,SourcesGWNotListedGrid,NA
CA4810033,2022,SourcesSWGrid,NA
CA4810033,2022,SourcesSWNotListedGrid,NA
CA4810034,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810034,2022,SourcesGWNotListedGrid,NA
CA4810034,2022,SourcesSWGrid,NA
CA4810034,2022,SourcesSWNotListedGrid,NA
CA4810035,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""NORTH WELL                              "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810035,2022,SourcesGWNotListedGrid,NA
CA4810035,2022,SourcesSWGrid,NA
CA4810035,2022,SourcesSWNotListedGrid,NA
CA4810036,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 1"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810036,2022,SourcesGWNotListedGrid,NA
CA4810036,2022,SourcesSWGrid,NA
CA4810036,2022,SourcesSWNotListedGrid,NA
CA4810038,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL 3"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 4                                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""005"",""Opt2"":""WELL 5"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810038,2022,SourcesGWNotListedGrid,NA
CA4810038,2022,SourcesSWGrid,NA
CA4810038,2022,SourcesSWNotListedGrid,NA
CA4810040,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810040,2022,SourcesGWNotListedGrid,NA
CA4810040,2022,SourcesSWGrid,NA
CA4810040,2022,SourcesSWNotListedGrid,NA
CA4810801,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4810801,2022,SourcesGWNotListedGrid,NA
CA4810801,2022,SourcesSWGrid,NA
CA4810801,2022,SourcesSWNotListedGrid,NA
CA4900033,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900033,2022,SourcesGWNotListedGrid,NA
CA4900033,2022,SourcesSWGrid,NA
CA4900033,2022,SourcesSWNotListedGrid,NA
CA4900107,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900107,2022,SourcesGWNotListedGrid,NA
CA4900107,2022,SourcesSWGrid,NA
CA4900107,2022,SourcesSWNotListedGrid,NA
CA4900508,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - BUCKEYE WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02 - HOTEL WELL                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""005"",""Opt2"":""BUCKEYE HORIZONTAL WELL                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""006"",""Opt2"":""BEI HORIZONTAL WELL                     "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900508,2022,SourcesGWNotListedGrid,NA
CA4900508,2022,SourcesSWGrid,"[{""Opt1"":""011"",""Opt2"":""HOTEL SPRING"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA4900508,2022,SourcesSWNotListedGrid,NA
CA4900510,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900510,2022,SourcesGWNotListedGrid,NA
CA4900510,2022,SourcesSWGrid,NA
CA4900510,2022,SourcesSWNotListedGrid,NA
CA4900512,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900512,2022,SourcesGWNotListedGrid,NA
CA4900512,2022,SourcesSWGrid,NA
CA4900512,2022,SourcesSWNotListedGrid,NA
CA4900513,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL 03"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""006"",""Opt2"":""WELL 04"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900513,2022,SourcesGWNotListedGrid,NA
CA4900513,2022,SourcesSWGrid,NA
CA4900513,2022,SourcesSWNotListedGrid,NA
CA4900514,2022,SourcesGWGrid,"[{""Opt1"":""004"",""Opt2"":""PURCHASED - SWEETWATER"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA4900514,2022,SourcesGWNotListedGrid,NA
CA4900514,2022,SourcesSWGrid,NA
CA4900514,2022,SourcesSWNotListedGrid,NA
CA4900521,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 03 (SOUTH WELL)                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900521,2022,SourcesGWNotListedGrid,NA
CA4900521,2022,SourcesSWGrid,NA
CA4900521,2022,SourcesSWNotListedGrid,NA
CA4900532,2022,SourcesGWGrid,NA
CA4900532,2022,SourcesGWNotListedGrid,NA
CA4900532,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""JENNER CREEK (LOWER DIVERSION)"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4900532,2022,SourcesSWNotListedGrid,NA
CA4900533,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900533,2022,SourcesGWNotListedGrid,NA
CA4900533,2022,SourcesSWGrid,NA
CA4900533,2022,SourcesSWNotListedGrid,NA
CA4900536,2022,SourcesGWGrid,"[{""Opt1"":""004"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""006"",""Opt2"":""CAMP MEEKER CONNECTION"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA4900536,2022,SourcesGWNotListedGrid,NA
CA4900536,2022,SourcesSWGrid,NA
CA4900536,2022,SourcesSWNotListedGrid,NA
CA4900543,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""MARYANA WELL 01                         "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900543,2022,SourcesGWNotListedGrid,NA
CA4900543,2022,SourcesSWGrid,"[{""Opt1"":""002"",""Opt2"":""SPRING"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA4900543,2022,SourcesSWNotListedGrid,NA
CA4900545,2022,SourcesGWGrid,"[{""Opt1"":""006"",""Opt2"":""WELL 06                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""007"",""Opt2"":""WELL 07                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""008"",""Opt2"":""WELL 08 - STANDBY"",""Opt3"":""A"",""Opt4"":""Well Emergency""}]"
CA4900545,2022,SourcesGWNotListedGrid,NA
CA4900545,2022,SourcesSWGrid,NA
CA4900545,2022,SourcesSWNotListedGrid,NA
CA4900546,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 01 - STANDBY                       "",""Opt3"":""A"",""Opt4"":""Well Emergency""}]"
CA4900546,2022,SourcesGWNotListedGrid,NA
CA4900546,2022,SourcesSWGrid,NA
CA4900546,2022,SourcesSWNotListedGrid,NA
CA4900547,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 (UPPER DEERTRAIL)               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900547,2022,SourcesGWNotListedGrid,NA
CA4900547,2022,SourcesSWGrid,NA
CA4900547,2022,SourcesSWNotListedGrid,NA
CA4900548,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 04                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900548,2022,SourcesGWNotListedGrid,NA
CA4900548,2022,SourcesSWGrid,NA
CA4900548,2022,SourcesSWNotListedGrid,NA
CA4900549,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""007"",""Opt2"":""WELL 04 - HAYDEN WELL - PEND - 611 BOHO"",""Opt3"":""P"",""Opt4"":""Well Other""}]"
CA4900549,2022,SourcesGWNotListedGrid,NA
CA4900549,2022,SourcesSWGrid,"[{""Opt1"":""002"",""Opt2"":""SPRING - SURFACE INFLUENCE"",""Opt3"":""A"",""Opt4"":""Intake Permanent""},{""Opt1"":""008"",""Opt2"":""COMBINED TREATMENT PLANT INFLUENT - RAW "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900549,2022,SourcesSWNotListedGrid,NA
CA4900551,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900551,2022,SourcesGWNotListedGrid,NA
CA4900551,2022,SourcesSWGrid,NA
CA4900551,2022,SourcesSWNotListedGrid,NA
CA4900552,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02 - STANDBY"",""Opt3"":""A"",""Opt4"":""Well Emergency""}]"
CA4900552,2022,SourcesGWNotListedGrid,NA
CA4900552,2022,SourcesSWGrid,NA
CA4900552,2022,SourcesSWNotListedGrid,NA
CA4900553,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 02"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900553,2022,SourcesGWNotListedGrid,NA
CA4900553,2022,SourcesSWGrid,NA
CA4900553,2022,SourcesSWNotListedGrid,NA
CA4900558,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - STANDBY                       "",""Opt3"":""A"",""Opt4"":""Well Emergency""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900558,2022,SourcesGWNotListedGrid,NA
CA4900558,2022,SourcesSWGrid,NA
CA4900558,2022,SourcesSWNotListedGrid,NA
CA4900559,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""UPPER WELL 01                           "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""LOWER WELL 02                           "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900559,2022,SourcesGWNotListedGrid,NA
CA4900559,2022,SourcesSWGrid,NA
CA4900559,2022,SourcesSWNotListedGrid,NA
CA4900560,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 02"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900560,2022,SourcesGWNotListedGrid,NA
CA4900560,2022,SourcesSWGrid,NA
CA4900560,2022,SourcesSWNotListedGrid,NA
CA4900561,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900561,2022,SourcesGWNotListedGrid,NA
CA4900561,2022,SourcesSWGrid,NA
CA4900561,2022,SourcesSWNotListedGrid,NA
CA4900562,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""008"",""Opt2"":""WELL 04                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4900562,2022,SourcesGWNotListedGrid,NA
CA4900562,2022,SourcesSWGrid,NA
CA4900562,2022,SourcesSWNotListedGrid,NA
CA4900563,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
